 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,60875214,18,14,1449,3645,1126,0,80.5,266.3386279,1448,0,260.3571429,522.1645198,83.67937729,0.525665503,1963716.581,4013063.598,10000000,1,60900000,3580894.941,4935990.636,10100000,1,60800000,4678776.769,5198285.3,10100000,1,0,0,0,0,596,456,0.295686846,0.229978658,0,1448,154.3636364,396.4593152,157179.9886,0,0,0,1,0,0,0,0,0,159.1875,80.5,260.3571429,596,0,0,0,0,0,0,18,1449,14,3645,29200,128,3,32,104330.3333,130502.8703,370718,50840,10000000.0,12034.02743,10000000,9999343,BENIGN
80,116481072,22,17,1834,2990,433,0,83.36363636,168.7036132,746,0,175.8823529,325.9804216,41.41445402,0.334818347,3065291.368,4564644.004,10000000,75,116000000,5546717.714,4947760.501,10000000,171,111000000,6954826.875,4736703.929,10000000,19911,0,0,0,0,452,484,0.188871888,0.145946459,0,746,120.6,247.8054241,61407.52821,0,0,0,1,0,0,0,0,0,123.6923077,83.36363636,175.8823529,452,0,0,0,0,0,0,22,1834,17,2990,8192,368,21,20,110759.2727,246177.7437,853013,36302,10000000.0,16356.52017,10000000,9956051,BENIGN
80,5646956,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708346231,1882318.667,3259514.676,5646082,116,5646956,2823478.0,3991764.858,5646082,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531259673,0.177086558,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5151518,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776470159,1717172.667,2973464.755,5150634,123,5151518,2575759.0,3641423.146,5150634,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.582352619,0.19411754,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
43203,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5438,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108189695,2,2,158,318,80,78,79.0,1.414213562,160,158,159.0,1.414213562,4.399679655,0.036972098,36100000.0,62400000.0,108000000,23824,108000000,108000000.0,0.0,108000000,108000000,108000000,108000000.0,0.0,108000000,108000000,0,0,0,0,64,52,0.018486049,0.018486049,78,160,110.8,44.01363425,1937.2,0,0,0,0,0,0,0,0,1,138.5,79.0,159.0,64,0,0,0,0,0,0,2,158,2,318,-1,-1,1,32,23824.0,0.0,23824,23824,108000000.0,0.0,108000000,108000000,BENIGN
443,95960150,14,12,1007,5064,395,0,71.92857143,111.2180563,2860,0,422.0,845.9837738,63.26584525,0.270945804,3838406.0,13600000.0,58800000,2,96000000,7381550.0,18500000.0,58900000,18,59000000,5363066.545,17700000.0,58900000,2,0,0,0,0,292,252,0.145893894,0.12505191,0,2860,224.8518519,584.3385941,341451.5926,0,0,0,1,0,0,0,0,0,233.5,71.92857143,422.0,292,0,0,0,0,0,0,14,1007,12,5064,8192,360,13,20,206214.0,37376.25024,232643,179785,47800000.0,15600000.0,58800000,36700000,BENIGN
443,8381,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,5130.652667,357.9525116,4190.5,5920.605079,8377,4,8381,4190.5,5920.605079,8377,4,0,0.0,0.0,0,0,0,0,0,0,60,0,357.9525116,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,253,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,69053837,15,18,1512,7275,1141,0,100.8,294.9959322,1448,0,404.1666667,624.4835278,127.2485409,0.477887999,2157932.406,4137721.577,10200000,7,61400000,4383963.786,5220926.982,10200000,120,69000000,4060667.765,5018947.398,10200000,48,0,0,0,0,488,572,0.217221818,0.260666181,0,1448,258.4411765,512.5624983,262720.3146,0,0,0,1,0,0,0,0,1,266.2727273,100.8,404.1666667,488,0,0,0,0,0,0,15,1512,18,7275,29200,0,3,32,50439.42857,74530.9369,219459,21994,9814394.429,956634.6626,10200000,7656254,BENIGN
443,116297166,24,22,6984,2560,2124,0,291.0,712.6242988,1253,0,116.3636364,305.2205363,82.06562832,0.395538443,2584381.467,4338726.782,10000000,3,116000000,5056398.522,4980318.596,10000000,3,111000000,5303398.952,5095417.375,10000000,3,0,0,0,0,776,712,0.206367883,0.18917056,0,2124,203.0638298,552.2427162,304972.0176,0,0,0,1,0,0,0,0,0,207.4782609,291.0,116.3636364,776,0,0,0,0,0,0,24,6984,22,2560,29200,1482,6,32,104079.0909,269081.7516,915391,22828,10000000.0,9962.629998,10000000,9999712,BENIGN
443,5657865,9,9,385,3015,198,0,42.77777778,70.49074013,1432,0,335.0,541.6472561,600.933391,3.18141207,332815.5882,1299697.127,5375048,3,5657865,707233.125,1886382.1,5375048,49,232161,29020.125,57158.02265,156343,3,0,0,0,0,192,192,1.590706035,1.590706035,0,1432,178.9473684,394.7487912,155826.6082,0,0,0,1,0,0,0,0,1,188.8888889,42.77777778,335.0,192,0,0,0,0,0,0,9,385,9,3015,8192,62,8,20,282768.0,0.0,282768,282768,5375048.0,0.0,5375048,5375048,BENIGN
53,31572,2,2,68,150,34,34,34.0,0.0,75,75,75.0,0.0,6904.852401,126.6945395,10524.0,18224.63862,31568,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,63.34726973,63.34726973,34,75,50.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,63.0,34.0,75.0,64,0,0,0,0,0,0,2,68,2,150,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23634,2,2,62,510,31,31,31.0,0.0,255,255,255.0,0.0,24202.42024,169.247694,7878.0,13639.03409,23627,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.623847,84.623847,31,255,120.6,122.6898529,15052.8,0,0,0,0,0,0,0,0,1,150.75,31.0,255.0,40,0,0,0,0,0,0,2,62,2,510,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5215215,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766986596,1738405.0,3010262.75,5214357,123,5215215,2607607.5,3686500.497,5214357,858,0,0.0,0.0,0,0,0,0,0,0,104,40,0.575239947,0.191746649,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
88,1148,9,6,3110,3106,1555,0,345.5555556,685.6905481,1553,0,517.6666667,801.9657516,5414634.146,13066.20209,82.0,204.4749373,789,1,1148,143.5,295.8242722,873,1,1004,200.8,334.8644502,789,3,0,0,0,0,304,208,7839.721254,5226.480836,0,1555,388.5,694.9701193,482983.4667,0,0,0,1,0,0,0,0,0,414.4,345.5555556,517.6666667,304,0,0,0,0,0,0,9,3110,6,3106,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4643,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2584.53586,430.7559767,4643.0,0.0,4643,4643,4643,4643.0,0.0,4643,4643,0,0.0,0.0,0,0,0,0,0,0,40,0,430.7559767,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,16235,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,739.1438251,123.1906375,16235.0,0.0,16235,16235,16235,16235.0,0.0,16235,16235,0,0.0,0.0,0,0,0,0,0,0,40,0,123.1906375,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,126,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,2190476.19,31746.03175,42.0,69.3108938,122,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,40,40,15873.01587,15873.01587,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,117647.0588,19607.84314,102.0,0.0,102,102,102,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0,0,0,40,0,19607.84314,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5470330,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731217312,1823443.333,3157584.638,5469508,127,5470330,2735165.0,3866944.955,5469508,822,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548412984,0.182804328,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
50020,117,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,102564.1026,17094.01709,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8547.008547,8547.008547,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51195,11413,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,4293.349689,350.4775256,3804.333333,6561.602955,11381,1,11382,5691.0,8046.87517,11381,1,0,0.0,0.0,0,0,0,0,0,0,60,20,262.8581442,87.61938141,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8838206,4,1,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,1.357741605,0.565725669,2209551.5,2629331.608,5587471,23,8838206,2946068.667,2667459.027,5587471,253295,0,0.0,0.0,0,0,0,0,0,0,104,32,0.452580535,0.113145134,0,6,2.0,3.098386677,9.6,0,0,0,1,0,0,0,0,0,2.4,3.0,0.0,104,0,0,0,0,0,0,4,12,1,0,8192,64240,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,19140509,2,2,91,381,52,39,45.5,9.192388155,249,132,190.5,82.7314934,24.65974128,0.208980858,6380169.667,11000000.0,19000000,30515,19100000,19100000.0,0.0,19100000,19100000,19100000,19100000.0,0.0,19100000,19100000,0,0,0,0,64,52,0.104490429,0.104490429,39,249,104.8,88.6549491,7859.7,0,0,0,0,0,0,0,0,1,131.0,45.5,190.5,64,0,0,0,0,0,0,2,91,2,381,-1,-1,1,32,30515.0,0.0,30515,30515,19000000.0,0.0,19000000,19000000,BENIGN
53,50907,2,2,58,178,29,29,29.0,0.0,89,89,89.0,0.0,4635.904689,78.57465574,16969.0,29387.70607,50903,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,39.28732787,39.28732787,29,89,53.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,66.25,29.0,89.0,64,0,0,0,0,0,0,2,58,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52550,119,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,100840.3361,16806.72269,119.0,0.0,119,119,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8403.361345,8403.361345,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45163,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116158431,24,19,1672,4541,673,0,69.66666667,184.9838222,1418,0,239.0,459.2687424,53.48729271,0.370184064,2765676.929,4435191.711,10000000,1,116000000,5050366.565,4994373.814,10100000,1,111000000,6173717.833,4998767.836,10100000,48,0,0,0,0,776,616,0.206614361,0.163569702,0,1418,141.2045455,337.8528357,114144.5386,0,0,0,1,0,0,0,0,0,144.4883721,69.66666667,239.0,776,0,0,0,0,0,0,24,1672,19,4541,29200,369,5,32,90127.72727,178374.8368,627948,36223,10000000.0,7453.227958,10000000,9998946,BENIGN
53,33505,2,2,88,152,44,44,44.0,0.0,76,76,76.0,0.0,7163.109984,119.3851664,11168.33333,19338.0586,33498,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,59.6925832,59.6925832,44,76,56.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,71.0,44.0,76.0,64,0,0,0,0,0,0,2,88,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31805,2,2,86,220,43,43,43.0,0.0,110,110,110.0,0.0,9621.128753,125.7663889,10601.66667,18319.33976,31755,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,80,62.88319447,62.88319447,43,110,69.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,87.25,43.0,110.0,40,0,0,0,0,0,0,2,86,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5931253,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.674393758,1977084.333,3423639.771,5930363,98,5931253,2965626.5,4192770.567,5930363,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505795318,0.168598439,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53,57055,4,2,204,158,51,51,51.0,0.0,79,79,79.0,0.0,6344.755061,105.1616861,11411.0,15786.84919,32077,1,32127,10709.0,18505.24639,32077,1,48,48.0,0.0,48,48,0,0,0,0,104,64,70.10779073,35.05389536,51,79,59.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,68.83333333,51.0,79.0,104,0,0,0,0,0,0,4,204,2,158,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50336,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40929,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47994,1,1,47,125,47,47,47.0,0.0,125,125,125.0,0.0,3583.781306,41.67187565,47994.0,0.0,47994,47994,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.83593783,20.83593783,47,125,73.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,109.5,47.0,125.0,32,0,0,0,0,0,0,1,47,1,125,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,236,2,2,72,282,36,36,36.0,0.0,141,141,141.0,0.0,1500000.0,16949.15254,78.66666667,93.83673765,184,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,8474.576271,8474.576271,36,141,78.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,97.5,36.0,141.0,40,0,0,0,0,0,0,2,72,2,282,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51946,205,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,209756.0976,14634.14634,102.5,84.14570696,162,43,205,205.0,0.0,205,205,0,0.0,0.0,0,0,1,0,0,0,40,20,9756.097561,4878.04878,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,110,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,252,2,2,74,394,37,37,37.0,0.0,197,197,197.0,0.0,1857142.857,15873.01587,84.0,61.48983656,155,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,7936.507937,7936.507937,37,197,101.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,126.25,37.0,197.0,40,0,0,0,0,0,0,2,74,2,394,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,218807,1,1,55,146,55,55,55.0,0.0,146,146,146.0,0.0,918.6177773,9.140475396,218807.0,0.0,218807,218807,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.570237698,4.570237698,55,146,85.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,128.0,55.0,146.0,32,0,0,0,0,0,0,1,55,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,131,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1465648.855,30534.35115,43.66666667,68.70468203,123,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,15267.17557,15267.17557,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,8365041,2,2,100,261,52,48,50.0,2.828427125,193,68,130.5,88.38834765,43.15579565,0.478180561,2788347.0,4697397.151,8212402,60179,8272581,8272581.0,0.0,8272581,8272581,8304862,8304862.0,0.0,8304862,8304862,0,0,0,0,52,72,0.239090281,0.239090281,48,193,82.6,62.19163931,3867.8,0,0,0,0,0,0,0,0,1,103.25,50.0,130.5,52,0,0,0,0,0,0,2,100,2,261,-1,-1,1,20,60179.0,0.0,60179,60179,8212402.0,0.0,8212402,8212402,BENIGN
80,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30942,4,2,256,260,64,64,64.0,0.0,130,130,130.0,0.0,16676.36223,193.9111887,6188.4,13440.29685,30226,4,30279,10093.0,17435.70397,30226,4,4,4.0,0.0,4,4,0,0,0,0,80,64,129.2741258,64.63706289,64,130,82.85714286,32.20470241,1037.142857,0,0,0,0,0,0,0,0,0,96.66666667,64.0,130.0,80,0,0,0,0,0,0,4,256,2,260,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23526,2,2,66,218,33,33,33.0,0.0,109,109,109.0,0.0,12071.7504,170.0246536,7842.0,13538.59383,23475,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,85.01232679,85.01232679,33,109,63.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,79.25,33.0,109.0,40,0,0,0,0,0,0,2,66,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,68372,4,2,172,198,43,43,43.0,0.0,99,99,99.0,0.0,5411.571989,87.75522144,13674.4,20584.22872,46325,1,46329,15443.0,26744.59654,46325,1,48,48.0,0.0,48,48,0,0,0,0,80,40,58.50348096,29.25174048,43,99,59.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,68.83333333,43.0,99.0,80,0,0,0,0,0,0,4,172,2,198,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30939,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,8274.346294,129.2866608,10313.0,17857.44383,30933,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.64333042,64.64333042,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,42229145,29,62,1352,93533,453,0,46.62068966,120.7338909,2896,0,1508.596774,685.9881579,2246.907912,2.154909838,469212.7222,3842665.183,36200000,1,42200000,1508183.75,6859480.567,36200000,1,6018941,98671.16393,639555.1644,4935655,1,0,0,0,0,940,1992,0.686729509,1.468180329,0,2896,1031.358696,892.0876562,795820.3864,0,0,0,1,0,0,0,0,2,1042.692308,46.62068966,1508.596774,940,0,0,0,0,0,0,29,1352,62,93533,65535,1006,7,32,6042356.0,0.0,6042356,6042356,36200000.0,0.0,36200000,36200000,BENIGN
53689,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5262915,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760035076,1754305.0,3037798.891,5262053,153,5262915,2631457.5,3720223.833,5262053,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570026307,0.190008769,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
53,23793,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,6892.783592,168.116673,7931.0,13729.96675,23785,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,84.05833649,84.05833649,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5017279,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.797244881,1672426.333,2895952.307,5016384,123,5017279,2508639.5,3546486.283,5016384,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.597933661,0.19931122,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
443,115547488,20,18,1565,4879,853,0,78.25,202.5773082,1400,0,271.0555556,515.09993,55.76927817,0.328869114,3122905.081,4599012.177,10000000,4,116000000,6081446.737,4870060.479,10000000,4,111000000,6500414.059,4915156.427,10000000,80,0,0,0,0,424,500,0.173089007,0.155780107,0,1400,165.2307692,386.2942335,149223.2348,0,0,0,1,0,0,0,0,0,169.5789474,78.25,271.0555556,424,0,0,0,0,0,0,20,1565,18,4879,8192,14501,18,20,56990.41667,76690.53426,300513,34502,9571966.583,1438683.091,10000000,5005215,BENIGN
53,211,2,2,70,238,35,35,35.0,0.0,119,119,119.0,0.0,1459715.64,18957.34597,70.33333333,79.18543637,158,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,9478.672986,9478.672986,35,119,68.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,85.75,35.0,119.0,40,0,0,0,0,0,0,2,70,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,117176902,2,2,105,220,53,52,52.5,0.707106781,113,107,110.0,4.242640687,2.773584166,0.034136421,39100000.0,67600000.0,117000000,410,117000000,117000000.0,0.0,117000000,117000000,117000000,117000000.0,0.0,117000000,117000000,0,0,0,0,72,52,0.01706821,0.01706821,52,113,75.4,31.65912191,1002.3,0,0,0,0,0,0,0,0,1,94.25,52.5,110.0,72,0,0,0,0,0,0,2,105,2,220,-1,-1,1,32,44662.0,0.0,44662,44662,117000000.0,0.0,117000000,117000000,BENIGN
443,272016,7,9,524,3813,200,0,74.85714286,90.51598123,1460,0,423.6666667,611.5192147,15943.91506,58.82006941,18134.4,25857.07167,91223,1,248462,41410.33333,26808.42897,91223,23811,248307,31038.375,45232.23379,114918,1,0,0,0,0,152,192,25.73378037,33.08628904,0,1460,255.1176471,473.618106,224314.1103,0,0,0,1,0,0,0,0,1,271.0625,74.85714286,423.6666667,152,0,0,0,0,0,0,7,524,9,3813,8192,290,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
